partner_id,name,website_link,area_sector,headquarters,logo_id,facebook_link,instagram_link,linkedin_link,biography,interests,username
462,Oconnor Inc,https://www.cox.net/,implement enterprise experiences,Angelahaven,2fc0feb5-dbab-4dd6-8cfc-5cd8f008c8d7,https://www.schaefer.net/,https://caldwell-rodriguez.org/,http://glass.net/,"Current outside return husband. Method yard traditional place senior let.
Feeling reach live leader over response say marriage. Teach agree up.","['Dentistry', 'Machine Learning', 'Biomedical imaging', 'Scientific writing']",nsutton
463,Patrick-Oconnor,http://mcknight-blake.com/,streamline wireless models,Lake Andrea,41d6967f-378c-4124-b83b-e01278de971a,http://www.moon-cobb.com/,https://franco-sparks.biz/,https://lee.biz/,Nice contain down land trade might. Thing on interview customer tell employee sure add.,"['Nuclear medicine', 'Genetics', 'Scientific writing', 'Biomedical imaging', 'Biomaterials']",andrea43
464,Wolfe-Cortez,https://graham.com/,drive world-class initiatives,West Daniel,5853ac81-64f2-4dd9-8484-6f47fe2f6866,http://www.avery.com/,http://roth-buchanan.net/,http://perry.com/,Political claim really wonder. Structure high standard might situation. Society study eat involve great drive.,"['Biosignals', 'Artificial reality', 'Genetics']",ashley66
465,Graves LLC,https://www.norman.com/,productize mission-critical mindshare,Caseyside,24190d3d-6909-4606-9edb-014e9f1dd0eb,https://www.david.org/,https://www.reynolds.biz/,http://www.herrera.com/,"Hospital participant play it customer hand then. Site situation to.
Effort boy story item boy sing national. Staff year few company former wind firm. Reveal western performance people more newspaper.","['Epidemics', 'Data science', 'Neuroscience', '3D Modelling', 'Biosignals']",devinjones
466,Carter-Thornton,http://www.myers.com/,syndicate back-end e-business,West Andreamouth,cd4808b7-8f99-4da9-87bd-d68a373077e4,https://gallagher.com/,http://harris.com/,http://www.acevedo.info/,"Budget general memory detail join discussion. Might apply until.
Page event student social. Similar focus listen color. Charge house what along.","['Exoskeletons', 'Hardware & robotics']",jasonharvey
467,Sutton PLC,http://tapia.com/,facilitate viral models,Schneidermouth,8d4826d4-4aae-4aca-92c3-006bc518fb7c,http://smith.org/,https://walters.com/,http://www.barnett.org/,"Seat book watch rock away factor. Guy always body right morning. Individual population anyone morning audience believe.
Eat author ten picture these board. Less realize we risk can former statement.",['Telecommunications'],michellemorris
468,Callahan-Martinez,http://peterson.biz/,integrate sticky functionalities,Jameston,9de40929-8d75-47ce-be60-0f6df8be6877,http://www.simpson.com/,https://www.zuniga.com/,https://www.johnson.com/,Wind respond move federal inside allow Congress. Crime wear prepare bit hard government fact green.,"['Virtual reality', 'Integrative medicine', 'Scientific writing']",eduardobarajas
469,Diaz-Higgins,http://www.rich.com/,disintermediate compelling e-commerce,South Sarahfurt,9afb6671-4638-4638-9283-902398d137be,https://walker.com/,https://watson.biz/,http://www.espinoza-rogers.com/,"Wait road bed film have series. Have space network. Thousand prove morning.
Step reality model former article alone. As production yourself care image pass.",['Hardware & robotics'],william40
470,"Smith, Ho and Phillips",http://buchanan-martinez.com/,re-contextualize enterprise models,West Sarah,6b9e9d2a-fcaa-4898-b20f-3d6057783710,http://www.cobb-jenkins.com/,http://torres.org/,https://miller.com/,"Take degree clear south school. Save summer eat. Mouth out leg technology.
Example add go nice central reflect set. Against discuss mention beat sing.",['Dentistry'],gstrong
471,Mcneil-Moore,http://roberts.com/,revolutionize robust initiatives,Fritzstad,4f0906e9-3f64-4b2b-a4af-7eb226b177f2,https://foster.org/,http://www.cochran-burke.com/,https://www.garcia-cantu.com/,"Ten do enter north call exist money. Respond study recent offer detail. Meeting them bar beautiful available.
Wear do their else. Special each law call mission seven thank.","['3D Modelling', 'Epidemics', '3D Printing', 'Data modelling', 'Cleantech']",stevenjones
472,"Curtis, Harvey and Chen",http://hoover.com/,re-intermediate granular bandwidth,East Patriciaside,e1b0617f-dd85-461d-ab0d-57882e0d8f15,http://peters.com/,https://ramos.com/,https://weaver-dawson.com/,World news finish present. Company hour strategy against girl. Truth talk east radio Democrat can program. Enjoy clear interesting piece member pressure.,"['Dentistry', 'Neuroscience', 'Cleantech', 'Data modelling']",jaredgonzalez
473,Chandler-Cook,https://thompson.com/,optimize efficient functionalities,South Emilymouth,ec38c458-03aa-4079-a375-36a4043405e6,https://www.sandoval-adams.info/,http://roberts.com/,https://bailey.net/,"Car major site easy. Others impact under music six theory.
Hundred reduce hear newspaper society. Me behind foreign put myself others.","['Aerospace medicine', 'Exoskeletons']",makayla05
474,Hendricks LLC,https://www.gibbs.com/,streamline bleeding-edge ROI,New Paul,15c65a60-ea00-4716-bce2-202a1101cf6b,https://www.hernandez.com/,https://www.gonzalez.com/,https://woods.org/,"Especially term keep song make. Education far gas itself skin song.
Site involve detail. Heavy above ready Republican.",['Data science'],danielbond
475,Jackson-Barnes,https://tyler.com/,integrate proactive interfaces,Lake Tanya,a5cf1647-af16-4d9c-a1c0-3ea843f0229b,http://www.wagner.info/,http://morton.biz/,http://www.schmidt.net/,"Small before performance camera remember guy be name. Me statement front cup popular turn. Budget cover team environmental short him.
Dream scene school four growth everything. Store hope her place.","['Surgery', 'Genetics', 'Machine Learning', 'Cleantech', 'Cell & Tissue Engineering']",spencerhampton
476,Ross-Martinez,http://www.ellis.com/,whiteboard cutting-edge e-tailers,Schneiderberg,129fdbab-07ea-4413-9d9a-889470ed4cd6,https://www.shaffer-walker.com/,https://www.dickson.org/,http://ruiz.org/,Fear center whose when see wish structure. Election north those speak science lay right.,"['Nuclear medicine', 'Machine Learning', 'Virtual reality']",vperkins
477,Hughes-Clark,https://ramirez.org/,engage innovative mindshare,West Shawn,e57d91dd-e484-4236-bce8-f63b5ec304d9,https://baxter-norton.net/,https://www.pham.com/,http://www.ross.com/,"Success little pressure. Of leave theory value best say many.
Sit during rock provide current at. Improve opportunity practice cup executive increase.","['Hardware & robotics', 'Biomaterials', 'Bionic systems', '3D Modelling']",scottdavis
478,Munoz-Kent,https://miller.com/,implement one-to-one markets,North Carlaborough,6f93f802-a603-4955-a090-f8243237c4c8,https://www.johnston-clark.com/,https://www.lewis-pope.biz/,http://www.jones-rodriguez.com/,Student despite stuff no expert plant. Dream act person option of sort foot.,"['3D Printing', 'Biomaterials', 'Ethics', 'Data science']",awebb
479,Morrow Group,http://www.reeves-parks.com/,grow robust infrastructures,West Joseph,32bd47e8-5361-4769-abf0-4df8e7774dd0,https://reynolds-daniels.com/,https://www.chapman.com/,http://meza.com/,"Successful work somebody particularly partner. Present structure often.
Feeling generation chance nor choose. Part part some between so person purpose. Protect occur dark policy night turn.",['Biosignals'],pagejennifer
480,Harris PLC,http://martinez.com/,target B2C relationships,South Heatherside,81717958-a531-497e-a521-e831ee77f982,https://www.martin-richardson.info/,http://www.bowers.biz/,https://www.moore.biz/,Especially alone general. Business expect decade production drug example modern. Policy since material source thing expert bring.,"['3D Printing', 'Data modelling', 'Biomedical imaging', 'Biosignals', 'Cleantech']",juliejones
481,Lewis-Ellison,http://www.wilson.com/,extend synergistic e-markets,Danielport,c03aa4cf-2707-421e-8b45-92024db7b7e3,http://www.white.net/,http://hunt.com/,http://www.brown.com/,"Always light reality above movie stock interesting. Fact skin we billion.
Hotel piece gas month. Standard up child page age animal interview. Treat of product sea little born standard.","['Machine Learning', 'Neuroscience']",samuel28
482,"Wolf, Williams and Diaz",http://www.avila.org/,seize virtual action-items,Lake Tracyberg,02cf06ff-0f21-4dac-acb9-f9ec78c2206b,https://allen.com/,https://www.martinez.com/,http://johnson-miller.com/,"Believe arm certainly believe herself performance point.
As himself executive them. City have discover difference herself actually after.
Garden social first financial. Despite help bad tend dark.","['Dentistry', 'Exoskeletons', 'Data science', 'Bionic systems']",ysmith
483,Simpson-Andrade,http://hardin-arnold.biz/,enhance cross-media e-services,South Austin,7235c3ca-2f70-4ad7-89c2-74c7c5b01a2c,https://www.smith-randolph.info/,http://www.powell.com/,http://www.watkins.com/,Each sort member one town quite those. Different small cause message sense subject picture culture.,"['Psychiatry', 'Surgery', 'Hardware & robotics', 'Biosignals']",lsanchez
484,Stewart-Schmidt,http://taylor.com/,synthesize open-source convergence,Jeremyton,65a8e233-73f5-4d84-a0ba-ec1ae8a8c43b,https://www.clark-simon.com/,http://green.com/,http://www.kirby.info/,"Born set unit important.
Institution explain bad role idea hour could. Long produce international position.
Area relate different standard. Behind present which truth shake teach.","['Biomaterials', 'Bionic systems']",mendezthomas
485,"Harrison, Gilbert and Moreno",https://clark.com/,revolutionize viral eyeballs,Port Ashleyview,6fdb8ab5-cd4e-4da4-a291-44201b76b33b,http://booker-robinson.org/,https://reynolds-decker.info/,https://www.dawson-moore.com/,"Between PM member improve science society. Special bill behavior rather.
Let wait three traditional message right. We in for age wall reflect. For hold main key piece.","['Hardware & robotics', '3D Modelling', 'Data modelling']",doylegeorge
486,Klein-Riley,http://www.wolf.net/,implement one-to-one markets,Sandrafort,254d160c-e2fb-432e-97d9-60518ec4119a,http://www.adams.org/,http://www.ward-johnson.com/,https://www.williams-james.com/,Recognize through should ever. Outside discussion color camera strategy each example.,"['3D Modelling', 'Nuclear medicine', 'Machine Learning', 'Cleantech']",allenlevy
487,Nicholson-Brown,https://davis-ortiz.info/,re-contextualize mission-critical relationships,West Georgeberg,5c047b05-3ffa-42f8-84ab-2bdff890ca73,http://www.simmons.biz/,https://willis-smith.com/,https://www.king-kelly.com/,"Onto later second message. Various long become think daughter. Be note direction business. Very tax a subject.
Foreign your sell through history case item. Point material money rise.","['Ethics', 'Scientific writing', 'Integrative medicine', 'Epidemics']",charlesthomas
488,"Rivera, Ortega and Woods",http://lane.info/,iterate mission-critical applications,East Sally,036a5e12-6e00-4393-94d0-b6568db51ff1,https://cruz.com/,https://kent.com/,http://www.peters.com/,"Pm involve land sit start threat responsibility house. Family cultural same bed future fine.
Class my thing air or. Tree town determine sport. Lead hotel approach truth consumer.","['Virtual reality', 'Telecommunications']",william70
489,"Mckay, Williams and Miles",https://www.morris.biz/,target innovative niches,Alanport,10de8db3-83c3-493f-8f3d-9f928d7ae03a,https://harrington.info/,https://ponce-robinson.com/,http://harris-bradford.com/,Always physical enjoy off. Reflect talk alone politics leave. Thus whom respond agent.,"['Virtual reality', 'Integrative medicine', 'Bionic systems', 'Telecommunications', 'Biosignals']",jjordan
490,White PLC,https://www.pace-henry.info/,repurpose back-end e-markets,South Larryview,5e1dcb06-0b38-4506-99bf-02822fb44ce6,http://wyatt.info/,https://ford.com/,https://www.white.org/,"Fire dream mother degree one. Itself decade turn yeah.
Laugh notice fund choose development what. Some front mind worry look certain.",['Surgery'],amy51
491,Miller PLC,https://parker-fernandez.com/,utilize open-source web-readiness,Cynthiamouth,ff1a380f-a1e7-495f-a750-682f86e086a3,https://murphy.com/,http://www.mendez.com/,http://schroeder.com/,Oil show him movement bank. Nearly house home unit. Maybe explain image not approach help house value.,"['3D Modelling', 'Cell & Tissue Engineering', 'Data modelling']",elizabeth10
492,"Dean, Sharp and Green",http://www.parrish.com/,deliver next-generation interfaces,Arnoldmouth,f67c7ea0-57c8-458f-8ee7-e29367b52aea,http://www.leon.com/,http://guzman.com/,https://wilcox.net/,Thus anyone into. Sing prepare report south respond wait high. Executive financial address size approach should. Arm walk clear than others great me.,"['Virtual reality', 'Artificial reality', 'Biomedical imaging']",mmorrison
493,"Thompson, Cox and Cummings",https://www.copeland.com/,evolve frictionless solutions,Sherrymouth,ce9fe6b4-bcbc-4eeb-9e5a-86229f346a05,http://morrison-smith.com/,https://morrison.com/,https://www.thompson.com/,"Area the response one camera develop ok. Well sing stand tree structure between among. Congress indeed soldier close according debate the.
Write tend part reach large generation.","['Hardware & robotics', 'Artificial Intelligence', 'Epidemics', 'Cell & Tissue Engineering']",josephhorton
494,Willis-Peterson,https://clark.com/,enable visionary content,North Karenfort,eba66b37-55b4-4bd3-a1d0-0c2a40ef8aa1,http://miranda-christensen.net/,https://www.williams-nelson.com/,https://www.howell.com/,Traditional nature space itself force read. Myself whom report hospital hundred class such. People certainly tell billion.,['Bionic systems'],emily42
